MERCHANT_CATEGORIZED_AT,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,PURCHASED_AT,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,USER_ID,Transaction_ID
,CELLULANT KENYA,,95045,2020-09-14 16:36:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_04ziphfp
,SHOPRITE,,7371,2020-07-18 15:14:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ijjdtzn5
,SHOP AND,,795,2021-04-25 13:14:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_rlfz92z7
,EAZZYPAY EQUITY,,30000,2021-02-10 14:24:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gz0tyfua
,KAPS PARKING,,50,2020-10-19 12:55:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_i33u5adc
,KAPS PARKING,,50,2020-10-23 10:54:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_kywusyrh
,CARREFOUR SRT,,2102,2021-05-10 11:44:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_byhwlc6p
,SAFARICOM LIMITED,,99,2021-07-28 14:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_sejrnlqj
,SHOPRITE,,4118,2020-08-28 14:51:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_tvnkigpn
,SHOP AND,,770,2020-12-02 17:01:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_5xmttba9
,SHELL BARAKA,,5600,2020-06-09 15:10:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_vkt0o4w2
,JUST KIDS,,5199,2020-12-23 09:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_n9mxlobh
,LISA MUMBI,,300,2021-05-15 09:00:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_pagiqu1h
,THE  RIVER  GRILL,,1800,2022-01-15 20:08:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_j7swc71h
,CARREFOUR SRT,,20353,2022-01-18 16:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_tkm5lcrm
,ZUKU,,7098,2022-02-01 09:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_3uatxnq4
,SAFARICOM LIMITED,,80,2021-08-14 04:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4epvdhrq
,ARNICA PHARMACEUTICALS,,300,2020-11-21 08:28:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_mhvlqlnm
,NAIROBI JAVA HOUSE NAKURU,,1650,2022-01-29 06:57:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ryz11f50
,SHOP AND,,180,2020-09-05 10:55:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_duk8408c
,SAFARICOM LIMITED,,250,2021-03-15 12:51:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_p9jv3rdp
,GLOVOAPP KENYA,,2770,2021-04-23 15:03:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_jf18h1r4
,CELLULANT KENYA,,98968,2020-12-08 17:32:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_no74jwsf
,OILIBYA WAIYAKI,,5900,2020-10-31 07:25:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_sv0xldez
,CARREFOUR SRT,,3872,2021-07-24 17:39:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_6j43rjfo
,KAPS PARKING,,50,2020-11-22 15:27:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ucy71u2d
,SAFARICOM OFFERS,,20,2021-02-19 14:53:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_1ank9eiz
,KAPS PARKING,,50,2021-02-27 15:18:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_w005cqms
,PATRICK,,240,2021-05-08 16:58:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_l7polh2x
,SHOP AND,,560,2021-02-05 16:49:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_wc7ma5n9
,ZUKU  FOR,,6799,2021-06-08 07:09:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_8jbpx8tb
,KAPS PARKING,,100,2020-12-29 16:00:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_073ffjbg
,CELLULANT KENYA,,42212,2021-02-12 17:49:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dzxg619c
,MERCADO RESTAURANT,,3050,2020-09-09 13:20:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_rbjdtog5
,OILIBYA WAIYAKI,,3800,2020-07-05 10:46:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ka3a2thg
,CHICKEN INN,,1260,2020-08-12 15:30:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_qkaimqfh
,AMAZON PARK,,4150,2021-01-21 18:23:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_fh39s85u
,IPAY LTD,,1524,2021-05-13 13:10:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_5orz0eqc
,DIRECT PAY HQ,,52291,2022-02-17 08:50:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4m1q53vn
,DR CECILIA,,10600,2020-09-05 09:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_9g3kb2sh
,RUBIS VALLEY,,2760,2021-08-13 11:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_74objrxs
,NAIVAS,,430,2021-02-05 06:38:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_zrmq45rw
,NAIROBI JAVA,,550,2021-06-10 06:25:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_cqvtxiav
,SAFARICOM OFFERS,,20,2021-02-28 14:56:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_k75ypvk5
,KAPS PARKING,,50,2020-08-29 13:15:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gx8fpzvy
,TOTAL AIRPORT,,5560,2021-01-03 15:48:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_y7on9vrf
,VOVO CAFE,,1270,2022-02-16 15:21:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_tis9945l
,CARREFOUR SRT,,8375,2020-10-29 12:24:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_9fk5vlh1
,MONTYS KENYA LTD I,,3545,2022-02-14 11:36:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_n2yjkspr
,LIBERTY LIFE ASSURANCE KENYA LIMITED,,2544,2022-02-11 05:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gsah4n48
,LIBERTY LIFE ASSURANCE KENYA LIMITED,,150000,2022-02-07 06:48:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_podeln2t
,DR CECILIA,,8700,2021-02-20 09:12:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_w7x1ktvv
,ASHAKI GRILL,,2500,2021-02-07 18:10:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_hj3cy8ey
,JAMBO JET,,51000,2021-01-23 11:57:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_iijgvla2
,KAPS PARKING,,50,2022-02-19 11:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_v0h6nxtr
,KAZURI,,1000,2021-05-12 12:26:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gh8vk44e
,CASTLE,,250,2020-11-07 17:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_8o6jzf21
,ASHAKI GRILL,,9350,2021-08-17 18:55:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_varx8qeo
,CARREFOUR SRT,,7550,2020-08-17 14:31:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_9lez5btj
,VALLEY ARCADE,,1400,2020-06-29 17:05:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_l7yjaqab
,HEALTH CARE,,3800,2020-08-05 08:08:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_g1p49g7y
,SAFARICOM LIMITED,,55,2021-07-29 15:20:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4od5j1g7
,SAFARICOM OFFERS  TUNUKIWA ON,,250,2022-01-25 11:29:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_cueby59r
,GAME DISCOUNT,,14011,2021-06-13 14:43:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_5e952aui
,ZUKU  FOR,,99,2021-07-09 06:41:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_qt07a5a1
,SHOP AND,,1730,2021-03-28 13:45:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_nudxml76
,CARREFOUR SRT,,9282,2020-11-30 14:55:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_q5ids9ca
,SHOP AND,,630,2021-06-23 16:24:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_vd268yl8
,ELDORET  PETROLEUM,,2500,2020-08-05 04:11:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_1s8kj1js
,NAIROBI JAVA HOUSE THE JUNCTION MALL,,220,2022-02-19 08:47:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_24sa0oig
,MAYA HOTEL,,10000,2021-01-26 05:28:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_1c3ls0e5
,NANTIE GARDENS HOMEOWNERS WELFARE GROUP  B70,,7000,2022-01-05 11:03:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_rngmliu1
,SAFARICOM OFFERS,,20,2021-04-10 19:16:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_zju8xhkg
,BOLT FASHIONS AND DESIGN,,2200,2022-01-13 06:46:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_uijftbxm
,ASHAKI GRILL,,1650,2021-02-07 18:19:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_qq1lkfla
,CARREFOUR SRT,,6949,2020-06-28 13:18:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_l7pb5oah
,KAZURI,,1200,2021-07-21 14:15:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_bp4t22j7
,NEEM PHARMACY,,950,2021-01-21 17:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ozne4u9p
,SAFARICOM LIMITED,,55,2021-07-17 09:30:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_2l4oz8ds
,ZUKU  FOR,,6681,2020-06-08 22:49:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_9wkif9zb
,COCO JAMBO,,1050,2021-01-16 18:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_7mii322s
,SAFARICOM LIMITED,,500,2020-12-21 10:39:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_lvhfe35i
,SAFARICOM LIMITED,,99,2021-05-17 14:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_zjkmg1bp
,DIRECT PAY,,35220,2021-03-16 10:43:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_q126lc6v
,TOTAL,,6500,2020-11-29 15:12:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_kb37x9oa
,JAVA,,210,2021-07-14 05:48:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_qsgjff11
,CARREFOUR SRT,,8555,2022-02-27 18:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_vndw5ot0
,SIMBISA GRILLL,,7200,2020-08-28 14:57:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_wjybz6by
,ZUKU  FOR,,6799,2021-05-05 10:29:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_lezwbne5
,KESS BABY,,10200,2020-08-27 08:50:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_3ti0dzee
,NAIVAS,,1745,2021-06-17 16:50:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ui0vyvjd
,SAFARICOM OFFERS,,20,2021-01-28 18:32:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_c71gp47g
,SHOP AND,,4377,2021-02-05 16:47:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_njsfjtn7
,KAPS PARKING,,100,2021-06-25 17:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_sm92ea1i
,CARREFOUR SRT,,1559,2020-12-07 12:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_brc9vrmy
,HOTEL RIVERVIEW,,5000,2021-01-29 19:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_8dbkyz8g
,MH INVESTMENT,,480,2021-01-16 09:14:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_g6dwbtub
,NEWBIZ,,5000,2021-03-14 08:12:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4j9rziug
,NANTIE GARDENS,,21000,2020-10-08 07:44:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_n5vek5dg
,SAFARICOM LIMITED,,99,2021-08-10 15:00:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_iwqt4usq
,SHOP AND,,2080,2020-06-28 14:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_vh3a2y0f
,JAMBO JET,,7500,2021-01-23 14:40:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_7935voob
,SHOP AND,,3010,2020-12-23 10:27:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_wkclsxdc
,OILIBYA WAIYAKI,,2000,2020-06-27 10:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_mlvr1dtx
,BATA,,919,2020-10-25 09:38:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_3xvid0pi
,SAFARICOM LIMITED,,50,2021-07-11 16:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dw9egakz
,DIRECT PAY,,1580,2020-11-12 13:56:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_aoxr0i9w
,SHOP AND,,1310,2020-11-18 13:02:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_edkfx1io
,MANARA,,3450,2021-08-14 15:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_nze8z0mm
,COCO JAMBO,,5010,2021-03-14 18:47:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_b35m5vbq
,KAPS PARKING,,100,2020-10-31 12:33:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_b9i4lvvw
,ZUKU  FOR,,6681,2020-12-07 06:40:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_3xtwf31t
,SHOP AND,,5170,2021-04-16 15:01:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_xh5uz97f
,THE LOFT TWO FIVE FOUR 2,,600,2022-02-12 00:40:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_o6frse4o
,ASHAKI GRILL,,8300,2021-02-21 16:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_l8b6car6
,ARNICA PHARMACEUTICALS,,335,2021-01-05 15:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_i2vufi3y
,SAFARICOM LIMITED,,50,2021-07-10 10:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_n64rzd3l
,JAVA LAVINGTON,,230,2021-12-07 10:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_otexc149
,SAFARICOM LIMITED,,50,2021-07-07 06:30:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_1bsn2grm
,NEPHYLL INSURANCE,,1000,2021-08-07 17:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_bgqrblz7
,KAPS PARKING,,150,2020-11-17 16:27:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_wpogyp33
,SAFARICOM OFFERS,,20,2021-02-13 14:47:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_un19dqzo
,KENGELES-GARDEN BAR,,2480,2022-02-11 18:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_e4899c9q
,CARREFOUR SRT,,5674,2020-08-09 14:53:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_a1b9rxxz
,FOR YOU,,3020,2020-06-27 16:12:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_6trcew3s
,OILIBYA WAIYAKI,,6800,2021-04-03 13:37:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_lc3cas6v
,NAIVAS,,540,2021-04-28 13:08:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_iv6gcb63
,CELLULANT KENYA,,58282,2021-02-12 17:58:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_cc6glsru
,KAPS PARKING,,50,2021-01-08 16:57:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_sro0qni2
,JAVA NAIROBI HOSPITAL,,280,2022-02-19 07:30:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_77ubyp2q
,ROBERTO CAVALLI,,2200,2021-08-10 17:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gnltuuwc
,ASHAKI GRILL,,2600,2021-08-14 14:56:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_iuisyxrb
,SAFARICOM OFFERS  TUNUKIWA ON,,250,2022-01-27 04:29:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_uj97q9fz
,JAVA,,620,2021-05-18 01:27:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_63vl11zf
,MINET KENYA,,42052,2021-03-24 10:33:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_x2o98s4m
,SHOP AND,,3570,2021-06-07 14:08:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_69fjvvvx
,OILIBYA WAIYAKI,,5531,2021-02-14 11:22:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_1u2i1f29
,SMART GYMS,,24000,2021-01-12 12:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ag8e5v88
,ZUKU  FOR,,6681,2020-07-09 04:54:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_fdto0q02
,DR CECILIA,,4600,2020-07-04 09:04:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_tdmo24tt
,FOR YOU RESTAURANT,,2370,2022-01-03 17:39:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dpaxwts5
,LIBERTY LIFE ASSURANCE KENYA LIMITED,,130000,2022-02-02 21:48:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_exu00mzv
,AMAZON PARK,,900,2021-01-03 14:39:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_7fgzdidp
,TOTAL SOUTH,,19000,2020-08-08 15:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_b7oj7fu9
,CREAMY,,750,2020-08-29 13:21:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_0mofkcac
,THE MIKALSENS,,3025,2021-07-13 09:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_hrn6x6jh
,COPY XPRESS,,260,2020-09-09 10:54:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_vpwy4ij1
,WESON INVESTMENT LIMITED,,6507,2022-02-18 08:04:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_fpfsmwgv
,OILIBYA WAIYAKI,,6200,2021-06-19 04:16:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_jt84megn
,NAIVAS,,3280,2021-04-28 13:06:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_qtxkdnc5
,CARREFOUR SRT,,3836,2021-07-16 07:02:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_2a0efs7u
,ZUKU  FOR,,6681,2020-11-08 08:05:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_fxmjv04i
,THE LOFT TWO FIVE FOUR 2,,100,2022-02-12 00:49:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_pdmtrdwd
,MAYA HOTEL,,4900,2020-08-05 03:53:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_d8qz83ap
,JAVA,,2250,2021-08-22 05:50:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dhaqvqfx
,JAVA,,660,2021-07-22 05:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ysvqx467
,CARREFOUR VLM,,9490,2021-03-06 13:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_f3g862i1
,SAFARICOM OFFERS,,20,2021-01-28 06:00:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_39la4nhf
,SHOPRITE,,3260,2020-08-28 14:29:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_5v0zwfhu
,ARNICA PHARMACEUTICALS,,150,2021-01-18 16:21:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_7x2rqkdv
,NANTIE GARDENS,,21000,2020-07-10 05:10:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_88zzmjjt
,SHOP AND,,615,2021-02-23 05:43:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_tx5lm7iq
,OILIBYA WAIYAKI,,1700,2020-06-14 14:55:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ve92ma26
,MERIDIAN ACCEPTANCES,,300,2021-01-21 16:58:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_hdrcxgru
,MYLO SHIRTS KE VIA KOPO KOPO,,800,2022-03-06 13:46:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_6ae0ztp9
,CARREFOUR SRT,,9933,2020-07-04 10:28:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_2tdzcs3f
,SHOP AND,,600,2021-07-03 07:09:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dw94cui6
,CARREFOUR,,3672,2021-03-09 11:20:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_x6t0dxwa
,IPAY LTD,,2658,2021-04-02 10:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_m6rkkayn
,PAYTECH LIMITED,,60,2021-05-02 10:35:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_865qm8g3
,SAFARICOM SACCO DEPOSIT CONTRIBUTION,,150000,2022-03-07 06:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ufs9xcf5
,HIGHBURY LIQUOR,,1900,2021-03-20 09:09:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_x6pn6paq
,NAIROBI JAVA,,3700,2020-12-25 08:07:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_47z68vw8
,EAGLE PEAK,,4700,2020-11-28 16:23:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_2lwfpbse
,SHOP AND,,3275,2021-08-16 16:32:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_gn9mmgra
,SHOP AND,,975,2021-04-11 14:09:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_znky0eep
,NANTIE GARDENS HOMEOWNERS WELFARE GROUP  B70,,7000,2022-03-02 11:10:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_x61pczo6
,NEPHYLL INSURANCE,,9700,2021-08-08 18:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ecbnbiwi
,PESAPAL,,4050,2021-03-16 18:30:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_uagyo3do
,ELDORET HOSPITAL,,20000,2020-08-05 08:52:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_538ikjad
,CHANDARANA SUPERMARKET,,539,2021-07-17 10:14:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4hhbsb5e
,SAFARICOM LIMITED,,250,2021-05-12 03:46:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_f22bwreu
,LIBERTY LIFE ASSURANCE KENYA LIMITED,,100000,2022-02-01 09:31:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_xaem03n9
,TOTAL SOUTH,,6545,2020-08-08 15:43:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_2prbvnj9
,KAZURI,,1300,2021-05-11 18:14:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_49z4pz9a
,CELLULANT KENYA,,42212,2021-02-15 06:17:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_svjcck4n
,SAFARICOM LIMITED,,250,2021-04-11 11:28:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_6rnvxnog
,HIKERS AFRIQUE LIMITED  KARINDE TREK ON,,1000,2022-02-04 10:33:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_4kbzgym7
,CARREFOUR SRT,,4634,2020-09-06 12:58:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_m2uunaoj
,JAVA,,880,2021-08-07 15:25:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_q00q0822
,SAFARICOM LIMITED,,80,2021-08-28 08:08:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_dbysmzq9
,CHANDARANA SUPERMARKET KAKAMEGA BRANCH,,9710,2022-01-27 07:25:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_zjs1b29o
,SHOP AND,,860,2021-01-19 07:59:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_ikobdnpd
,SAFARICOM LIMITED,,55,2021-07-22 13:13:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_kj8jjbm9
,ARNICA PHARMACEUTICALS,,2450,2021-04-08 10:37:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_xwo422bh
,TOTAL SOUTH,,200,2021-03-28 13:23:00+00,False,,Male,3,200000,ID_ECX9BS4A,ID_bkezytul
,PAYTECH LIMITED,,60,2021-12-24 21:46:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_x8kg8dwn
,ALCHEMIIST - LEGEND BAR,,700,2022-03-19 20:22:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_qv7vhjyc
,CHANDARANA LAVINGTON 1,,1948,2022-03-26 12:32:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_rlud3g7v
,HANDAS JUICE,,900,2022-03-27 14:27:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_3wxl544o
,POPOTE LTD,,1000,2022-01-21 12:10:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_5w325b1n
,RAINLEX INVESTMENTS NGONG,,250,2022-02-03 13:12:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_vegkqcnr
,DREIFTY RETAIL,,1880,2022-03-23 15:44:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_cpase7tk
,PATRICIA  ARISI,,7000,2022-02-14 08:53:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_jbd7ucnz
,KELVIN MAINA MWANGI,,1350,2022-03-11 17:44:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_quztep0l
,TEMPLE POINT RESORT,,900,2022-01-02 14:47:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_0x7oe5uo
,DISTANT RELATIVES EVENTS LTD  MAIN,,1500,2021-12-31 18:10:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_xfhyfscc
,EMUNYANI OIL CO LTD,,500,2022-01-30 16:55:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_1adpclt5
,CENTURY CINEMAX LTD SARIT,,440,2021-12-24 19:01:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_7vh50lpm
,TOTAL SOUTH C,,1000,2022-01-14 20:50:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_eneoui2z
,BAR NEXT DOOR VENTURES LTD,,4630,2022-03-27 21:54:00+00,False,,Male,1,200000,ID_5Y35KI6Q,ID_z33sb3od
