Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category
tour_idmhf7ngoh,UKRAIN,45-64,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,No,6,0,Yes,Normal Cost
tour_idngma2uep,FRANCE,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,16,0,Yes,Normal Cost
tour_id1mdpr1cy,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Yes,High Cost
tour_id3xcbwxos,BURUNDI,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost
tour_id55m163b5,AUSTRALIA,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,Yes,No,5,6,Yes,High Cost
tour_id8bbd37za,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Scientific and Academic,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Yes,Lower Cost
tour_id1dvvfvpu,JAPAN,18-24,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,3,0,Yes,Normal Cost
tour_id1fng9skw,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Hunting Tourism,"Friends, relatives",Package Tour,No,Yes,No,Yes,No,No,No,7,5,Yes,High Cost
tour_idm8a6n2sm,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Higher Cost
tour_idgyb6t44q,UNITED KINGDOM,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,Others,Independent,No,No,No,No,No,No,No,15,2,No,Normal Cost
tour_idgkspwcjn,GERMANY,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,Yes,10,0,Yes,High Cost
tour_idbuuez69d,SOUTH AFRICA,45-64,With Other Friends/Relatives,0.0,2.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost
tour_id4kxqzqbh,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,Lower Cost
tour_idv55shefg,RWANDA,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost
tour_id0nxordjq,AUSTRALIA,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,9,5,Yes,Higher Cost
tour_idaa4jhjp7,DRC,45-64,,1.0,0.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Yes,Lower Cost
tour_idhnof7tba,MALAYSIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,61,Yes,Normal Cost
tour_idivgne9mu,INDIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,7,0,Yes,High Cost
tour_idbwobfcgp,BURUNDI,<18,Alone,1.0,0.0,Visiting Friends and Relatives,Business,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost
tour_id95jkkjh8,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost
tour_idou8fjsi1,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,5,No,Normal Cost
tour_idr6j0zq00,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,Normal Cost
tour_id2pyinyc7,FRANCE,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,15,0,Yes,High Cost
tour_id85wydqdg,QATAR,25-44,Alone,1.0,0.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Yes,Normal Cost
tour_id7lszveky,RWANDA,25-44,Alone,0.0,1.0,Meetings and Conference,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,0,3,No,Low Cost
tour_idtuc9zfs9,GERMANY,25-44,Alone,0.0,1.0,Meetings and Conference,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost
tour_idu0agq835,CANADA,25-44,With Other Friends/Relatives,2.0,0.0,Meetings and Conference,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,5,0,No,Normal Cost
tour_idd5hfpxcl,UNITED STATES OF AMERICA,<18,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,0,Yes,Normal Cost
tour_idkdau6tow,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,0,7,No,High Cost
tour_id3mtuugdq,CANADA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,6,4,Yes,Higher Cost
tour_idslcygd51,CHINA,25-44,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,No,No,9,0,Yes,Higher Cost
tour_id8inipjbx,SWIZERLAND,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,No,11,8,Yes,Higher Cost
tour_idvvfcm1rl,MAURITIUS,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Yes,Low Cost
tour_idg7dhgr7e,KENYA,18-24,,1.0,0.0,Scientific and Academic,Hunting Tourism,Others,Package Tour,No,Yes,Yes,Yes,No,Yes,No,3,0,Yes,Lower Cost
tour_idzaq128uz,MEXICO,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost
tour_ididijg8bo,UNITED KINGDOM,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost
tour_idwq8jd0hj,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Low Cost
tour_idsmfjze6t,GERMANY,45-64,With Spouse and Children,2.0,3.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,3,No,Higher Cost
tour_idvvp7ql59,UNITED KINGDOM,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,10,5,Yes,Higher Cost
tour_idfwjztofb,UGANDA,18-24,,1.0,0.0,Other,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Lower Cost
tour_idmtjk29y7,UNITED STATES OF AMERICA,45-64,With Children,3.0,0.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,No,No,5,2,Yes,Higher Cost
tour_id52l1qrru,ITALY,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,No,High Cost
tour_id7z1gsjlb,UNITED KINGDOM,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Yes,Normal Cost
tour_idqibsbduz,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Business,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,Yes,2,10,Yes,Higher Cost
tour_idxzqqcmjs,ZIMBABWE,25-44,Alone,0.0,1.0,Leisure and Holidays,Business,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost
tour_ids3reb58v,UGANDA,45-64,Alone,0.0,1.0,Scientific and Academic,Hunting Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost
tour_idqhcbs45b,ZAMBIA,25-44,Alone,0.0,1.0,Business,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,8,0,No,Normal Cost
tour_idyf9wv0hz,ITALY,45-64,Alone,0.0,1.0,Business,Hunting Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,No,2,0,No,High Cost
tour_id6cwxfv3y,UNITED KINGDOM,65+,With Spouse,1.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,68,0,No,Normal Cost
tour_idzvu9j440,GERMANY,45-64,Alone,1.0,0.0,Meetings and Conference,Cultural Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,19,0,Yes,High Cost
tour_idu7m0runh,UGANDA,25-44,,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost
tour_idexarajah,UNITED KINGDOM,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,No,No,8,2,Yes,Normal Cost
tour_idyr6jkwx6,UGANDA,18-24,Alone,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost
tour_idia1zz0pp,CANADA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,16,0,Yes,Higher Cost
tour_idht5ljt49,KENYA,25-44,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,No,No,No,No,No,No,2,0,No,Normal Cost
tour_idane89lgd,SPAIN,25-44,With Other Friends/Relatives,3.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,High Cost
tour_id1o715dru,GERMANY,65+,With Spouse,1.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,0,No,Normal Cost
tour_idi6kj307t,LEBANON,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,No,No,No,No,7,0,Yes,High Cost
tour_id9zac9a9q,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,No,Yes,5,7,Yes,Higher Cost
tour_ida18vqsmg,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,11,0,Yes,High Cost
tour_idbwk6heu5,SRI LANKA,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,2,Yes,Higher Cost
tour_id0uflspzf,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,8,4,Yes,Normal Cost
tour_idfdrd06q5,ZAMBIA,45-64,Alone,0.0,1.0,Leisure and Holidays,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Low Cost
tour_id8gr1lwq6,GERMANY,45-64,With Other Friends/Relatives,1.0,2.0,Meetings and Conference,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,8,0,No,Low Cost
tour_idgaly8xub,ZAMBIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost
tour_idjnk66p98,CROATIA,25-44,,1.0,0.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,1,2,Yes,High Cost
tour_idhmhe2aa1,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,8,0,Yes,Higher Cost
tour_idh0iai5cc,ISRAEL,45-64,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,14,3,Yes,Normal Cost
tour_id5g3mvlbk,GERMANY,45-64,With Spouse and Children,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,0,9,Yes,High Cost
tour_idizt7q81h,UAE,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_id66gkbo9k,MALAYSIA,25-44,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,No,No,No,No,No,4,0,Yes,Higher Cost
tour_ida3racn5i,UNITED KINGDOM,18-24,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,7,Yes,Normal Cost
tour_idmz3i8xzh,SOUTH AFRICA,25-44,With Spouse,0.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,0,Yes,Normal Cost
tour_id6jtj6yhi,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost
tour_idjz1446rp,UNITED STATES OF AMERICA,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,8,0,Yes,Higher Cost
tour_idti58oxft,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Highest Cost
tour_id7o07kzgm,NEW ZEALAND,25-44,With Other Friends/Relatives,2.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,6,Yes,Normal Cost
tour_ida9elqsf9,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,11,0,Yes,Higher Cost
tour_id5ph9n2gj,KENYA,45-64,,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Lower Cost
tour_idrsspjs98,SOUTH AFRICA,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost
tour_idloyrsbg8,SOUTH AFRICA,25-44,With Spouse,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,6,0,Yes,Normal Cost
tour_id1az0sbna,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,18,0,Yes,Normal Cost
tour_idzzpwquaz,SRI LANKA,45-64,With Spouse,0.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Yes,Normal Cost
tour_idi99j27xm,FRANCE,45-64,With Spouse and Children,1.0,3.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,10,Yes,Higher Cost
tour_id90wvajmx,FRANCE,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,4,No,High Cost
tour_idd30e4oyh,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,No,High Cost
tour_id94pm78vf,UNITED STATES OF AMERICA,25-44,With Spouse and Children,2.0,2.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,16,0,No,High Cost
tour_idgyfiyq4b,SWEDEN,25-44,With Other Friends/Relatives,1.0,0.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost
tour_idsaicu9y4,UNITED KINGDOM,25-44,With Other Friends/Relatives,3.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,0,5,Yes,Normal Cost
tour_idfrj0r9a1,IRELAND,45-64,With Spouse and Children,1.0,2.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,45,0,Yes,High Cost
tour_idxxrpwtly,SCOTLAND,65+,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,Others,Package Tour,No,Yes,Yes,Yes,Yes,No,No,7,0,No,Normal Cost
tour_idm2s7iamc,UGANDA,25-44,Alone,1.0,0.0,Meetings and Conference,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost
tour_idanmr5c2m,UNITED KINGDOM,25-44,With Children,1.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,4,No,High Cost
tour_idzgpll7xi,ITALY,25-44,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,No,Higher Cost
tour_idq2goo47j,GERMANY,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,12,4,Yes,Higher Cost
tour_idpftxpnzh,UNITED KINGDOM,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,8,0,Yes,Higher Cost
tour_idwwb9avku,NORWAY,25-44,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost
tour_id2diep5km,ITALY,18-24,With Other Friends/Relatives,2.0,2.0,Volunteering,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,33,6,Yes,Normal Cost
tour_idr3hf0f0v,POLAND,25-44,With Spouse and Children,2.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,5,14,Yes,Higher Cost
tour_idmqepkwwr,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Yes,Higher Cost
tour_idwex1fnqc,UGANDA,18-24,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost
tour_id6dmejs2g,GERMANY,25-44,,1.0,0.0,Scientific and Academic,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,47,7,Yes,Normal Cost
tour_idtblm0w1k,UNITED KINGDOM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,9,0,No,High Cost
tour_idr6eczy1h,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,Others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,No,Higher Cost
tour_id2mhclrdq,JAPAN,45-64,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,Tanzania Mission Abroad,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,High Cost
tour_idn08wjatx,UNITED KINGDOM,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Travel agent, tour operator",Package Tour,No,No,No,No,No,No,No,5,0,No,Normal Cost
tour_idow7mg7r7,ZIMBABWE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost
tour_id1vaege0l,BELGIUM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,15,1,Yes,Higher Cost
tour_idn4orllqb,CZECH REPUBLIC,18-24,With Other Friends/Relatives,0.0,2.0,Volunteering,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,24,2,Yes,Higher Cost
tour_id66e2pn46,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Higher Cost
tour_id397aejoc,NETHERLANDS,45-64,With Children,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,7,0,Yes,Normal Cost
tour_idirkg2xkg,FRANCE,18-24,With Spouse and Children,1.0,4.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,Yes,Yes,Yes,No,No,No,No,6,3,Yes,Higher Cost
tour_id6cirspza,CHINA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,4,Yes,High Cost
tour_id1jk00u5c,SWEDEN,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,No,No,No,No,8,6,Yes,Higher Cost
tour_id3l4x62v6,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,No,Low Cost
tour_idepb9lyau,UNITED STATES OF AMERICA,45-64,,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost
tour_idiouv49di,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,No,High Cost
tour_idhknxvwpy,AUSTRALIA,18-24,With Other Friends/Relatives,0.0,3.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,6,Yes,Higher Cost
tour_id2qdlcy1b,CHINA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,6,Yes,High Cost
tour_idljrcnq01,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost
tour_idlrggaknt,UNITED KINGDOM,45-64,With Children,2.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,5,9,Yes,Higher Cost
tour_idgduama31,RWANDA,18-24,With Other Friends/Relatives,1.0,1.0,Meetings and Conference,Conference Tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost
tour_idnfe9d87x,UNITED KINGDOM,25-44,Alone,0.0,1.0,Business,Widlife Tourism,Others,Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost
tour_idsge0x4k9,SOUTH AFRICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,5,Yes,Normal Cost
tour_idezmqf7b4,JAPAN,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,0,Yes,Normal Cost
tour_idz94q8nug,CANADA,45-64,With Spouse,1.0,0.0,Leisure and Holidays,Beach Tourism,Others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,4,No,High Cost
tour_idzxd684cn,ZAMBIA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,0,10,Yes,High Cost
tour_iddjinf1jv,AUSTRALIA,65+,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,5,Yes,Higher Cost
tour_id98365m9z,UGANDA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,Trade fair,Independent,No,No,No,No,No,No,No,7,0,No,Lower Cost
tour_id3rp6nckg,ITALY,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,No,No,No,No,No,Yes,7,3,Yes,Higher Cost
tour_idcie71te0,UNITED KINGDOM,65+,With Other Friends/Relatives,1.0,1.0,Meetings and Conference,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,4,0,No,Low Cost
tour_idny9wpx4z,NETHERLANDS,45-64,With Spouse and Children,2.0,3.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,No,No,No,No,No,No,15,0,No,Higher Cost
